away_team_id,away_team_name,away_team_score,home_team_id,home_team_name,home_team_score,match_id,match_period,match_competition,match_round,match_season,match_seasonId,match_skyId,match_status,match_type,match_venue_id,match_venue_location,match_venue_name,_c18,team_name,total_match_score
t102,LutonTown,1,t72,RotherhamUnited,0,3db1e370-6532-34ba-bed8-b2ef4d2185e9,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429823,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",LutonTown,1
t52,QueensParkRangers,1,t24,DerbyCounty,0,b1ed4484-8fe4-34c5-a685-3c25183773dc,FullTime,SkyBetChampionship,10,Season2020/2021,2020,429820,result,Regular,45,Derby,PrideParkStadium,"",QueensParkRangers,1
t113,BristolCity,1,t97,CardiffCity,0,6371e0aa-e136-3e95-879b-99821179b7f6,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429828,result,Regular,5040,Cardiff,CardiffCityStadium,"",BristolCity,1
t110,StokeCity,3,t108,Reading,0,2d467d70-cee9-3c4a-98b8-24be2de8f3b9,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429833,result,Regular,106,Reading,SelectCarLeasingStadium,"",StokeCity,3
t9,CoventryCity,2,t57,Watford,3,cc8a97b9-6c55-3048-af4a-6142f34ce395,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429836,result,Regular,73,Watford,VicarageRoad,"",CoventryCity,5
t25,Middlesbrough,0,t94,Brentford,0,213a6c7d-9314-36f0-bb10-8ba861acce91,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429827,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",Middlesbrough,0
t107,PrestonNorthEnd,1,t72,RotherhamUnited,2,16d79e92-61d8-3302-ba53-85c754a8bec9,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429834,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",PrestonNorthEnd,3
t91,Bournemouth,3,t41,BirminghamCity,1,6370e9d1-84e9-39c2-bc89-cb3fbf944ce1,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429825,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Bournemouth,4
t37,Barnsley,2,t24,DerbyCounty,0,3e522a05-81f9-339a-9b97-26e3f84b1a60,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429829,result,Regular,45,Derby,PrideParkStadium,"",Barnsley,2
t112,WycombeWanderers,0,t17,NottinghamForest,2,2c48a091-d907-300d-bdf5-105aa69ccff8,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429832,result,Regular,40,Nottingham,TheCityGround,"",WycombeWanderers,2
t102,LutonTown,1,t38,HuddersfieldTown,1,49758fad-a9c2-37d8-b0f8-b758acf5a2d6,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429830,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",LutonTown,2
t80,SwanseaCity,0,t45,NorwichCity,1,28552950-a0ea-3b7a-9612-86380d7cbdc4,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429831,result,Regular,61,Norwich,CarrowRoad,"",SwanseaCity,1
t52,QueensParkRangers,1,t5,BlackburnRovers,3,e56ee227-b31a-361e-8e47-a292abebab93,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429826,result,Regular,32,Blackburn,EwoodPark,"",QueensParkRangers,4
t103,Millwall,0,t19,SheffieldWednesday,0,923a859b-149a-3f85-ad2f-466322838213,FullTime,SkyBetChampionship,11,Season2020/2021,2020,429835,result,Regular,41,Sheffield,Hillsborough,"",Millwall,0
t41,BirminghamCity,0,t9,CoventryCity,0,098c6129-7e7c-37b7-97aa-e47326363bed,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429840,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",BirminghamCity,0
t108,Reading,2,t91,Bournemouth,4,8590601f-fd62-3ea7-be12-2611b5eabc9b,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429838,result,Regular,2734,Bournemouth,VitalityStadium,"",Reading,6
t38,HuddersfieldTown,3,t110,StokeCity,4,6e145778-aece-3773-9002-decfdd0f96ba,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429846,result,Regular,1,Stoke,bet365Stadium,"",HuddersfieldTown,7
t57,Watford,1,t52,QueensParkRangers,1,ec98b820-8a7f-36f2-a90a-0e6c21ea02a8,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429845,result,Regular,68,London,KiyanPrinceFoundationStadium,"",Watford,2
t72,RotherhamUnited,0,t80,SwanseaCity,1,4149e550-574c-3cd1-bdf7-dfe89e40933f,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429847,result,Regular,2867,Swansea,LibertyStadium,"",RotherhamUnited,1
t97,CardiffCity,1,t103,Millwall,1,2dc731e1-6cb9-3edd-a532-1c2ff689cceb,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429843,result,Regular,101,London,TheDen,"",CardiffCity,2
t19,SheffieldWednesday,0,t107,PrestonNorthEnd,1,74b885db-097d-3cc5-8b66-319809202ac4,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429844,result,Regular,105,Preston,Deepdale,"",SheffieldWednesday,1
t94,Brentford,0,t112,WycombeWanderers,0,6fad258c-bee5-3f8a-b47f-ab972a078db3,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429848,result,Regular,3,Wycombe,AdamsPark,"",Brentford,0
t5,BlackburnRovers,1,t102,LutonTown,1,9737f507-bb44-3cf1-96d9-adf928b3178e,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429841,result,Regular,100,Luton,KenilworthRoad,"",BlackburnRovers,2
t45,NorwichCity,1,t25,Middlesbrough,0,87d711c4-50e0-3c86-b30d-816704880875,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429842,result,Regular,46,Middlesbrough,RiversideStadium,"",NorwichCity,1
t24,DerbyCounty,0,t113,BristolCity,1,5a69b782-2088-36fc-b96b-dc6ddde12728,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429839,result,Regular,4,Bristol,AshtonGate,"",DerbyCounty,1
t17,NottinghamForest,0,t37,Barnsley,2,d332d3aa-ff77-30d8-95e4-70797ee09ebb,FullTime,SkyBetChampionship,12,Season2020/2021,2020,429837,result,Regular,53,Barnsley,Oakwell,"",NottinghamForest,2
t72,RotherhamUnited,2,t52,QueensParkRangers,3,7ab711ee-15d2-3511-9945-81198a7b8a87,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429853,result,Regular,68,London,KiyanPrinceFoundationStadium,"",RotherhamUnited,5
t38,HuddersfieldTown,0,t112,WycombeWanderers,0,30d3abd6-1c41-34d9-bdd2-dd6ff0efa78b,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429860,result,Regular,3,Wycombe,AdamsPark,"",HuddersfieldTown,0
t41,BirminghamCity,1,t102,LutonTown,1,57d1db26-d975-3cb4-86a3-2cab7b03b91b,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429851,result,Regular,100,Luton,KenilworthRoad,"",BirminghamCity,2
t45,NorwichCity,3,t110,StokeCity,2,7c56f9fd-9ed3-3944-9306-a61fdcae6af2,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429854,result,Regular,1,Stoke,bet365Stadium,"",NorwichCity,5
t5,BlackburnRovers,3,t107,PrestonNorthEnd,0,c3b3282f-d93b-3c96-9ec5-c39e70b47673,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429852,result,Regular,105,Preston,Deepdale,"",BlackburnRovers,3
t94,Brentford,1,t37,Barnsley,0,bdc1ae2a-9a93-3f9e-a937-a9d316ac7313,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429849,result,Regular,53,Barnsley,Oakwell,"",Brentford,1
t17,NottinghamForest,0,t91,Bournemouth,2,02c36665-bbec-3e2e-b196-d93eec174316,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429850,result,Regular,2734,Bournemouth,VitalityStadium,"",NottinghamForest,2
t108,Reading,1,t103,Millwall,1,c1e0a370-7e74-31be-a197-6dbb2f194949,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429858,result,Regular,101,London,TheDen,"",Reading,2
t24,DerbyCounty,0,t25,Middlesbrough,3,0ffdee1e-2ef1-39ca-b44c-6004d4331bb1,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429857,result,Regular,46,Middlesbrough,RiversideStadium,"",DerbyCounty,3
t97,CardiffCity,0,t9,CoventryCity,1,0d883a88-148a-327e-b543-2818cef2fffb,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429856,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",CardiffCity,1
t57,Watford,0,t113,BristolCity,0,ab8ba43d-bade-3fda-b290-5e230e35215e,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429855,result,Regular,4,Bristol,AshtonGate,"",Watford,0
t19,SheffieldWednesday,1,t80,SwanseaCity,1,f84c4e44-6896-3f65-9acb-11aba4e5deeb,FullTime,SkyBetChampionship,13,Season2020/2021,2020,429859,result,Regular,2867,Swansea,LibertyStadium,"",SheffieldWednesday,2
t52,QueensParkRangers,1,t94,Brentford,2,86234ad2-c10c-380d-a6ca-4fc76dac75d7,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429863,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",QueensParkRangers,3
t113,BristolCity,1,t108,Reading,3,dba9fefc-add7-3d5b-9271-06f378d1b3fa,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429869,result,Regular,106,Reading,SelectCarLeasingStadium,"",BristolCity,4
t102,LutonTown,0,t97,CardiffCity,4,6bb15db7-271f-3348-b974-f60310fdb2e6,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429864,result,Regular,5040,Cardiff,CardiffCityStadium,"",LutonTown,4
t25,Middlesbrough,2,t38,HuddersfieldTown,3,7c61f1ca-1114-3f4f-bb5b-4d415737cc5a,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429866,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",Middlesbrough,5
t112,WycombeWanderers,1,t24,DerbyCounty,1,93076ee9-c2ff-328d-b9b8-409615cb3106,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429865,result,Regular,45,Derby,PrideParkStadium,"",WycombeWanderers,2
t107,PrestonNorthEnd,1,t57,Watford,4,90306017-ed14-3513-b06d-7fb1e100733e,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429872,result,Regular,73,Watford,VicarageRoad,"",PrestonNorthEnd,5
t9,CoventryCity,1,t45,NorwichCity,1,27d06b4d-e9b1-3937-91d4-492522af35c7,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429867,result,Regular,61,Norwich,CarrowRoad,"",CoventryCity,2
t91,Bournemouth,2,t72,RotherhamUnited,2,b44fd0ea-0ac0-3ace-862c-c07513ff694c,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429870,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",Bournemouth,4
t103,Millwall,0,t41,BirminghamCity,0,a24c7efe-ceea-3861-8d69-94cd85fac2f9,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429861,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Millwall,0
t37,Barnsley,1,t5,BlackburnRovers,2,afb4c6b1-b901-3774-b1f0-885f7b0200ae,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429862,result,Regular,32,Blackburn,EwoodPark,"",Barnsley,3
t110,StokeCity,0,t19,SheffieldWednesday,0,69374140-7761-33dc-b68a-f0154f1cbc38,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429871,result,Regular,41,Sheffield,Hillsborough,"",StokeCity,0
t80,SwanseaCity,1,t17,NottinghamForest,0,76d1959b-9c25-30b0-b9c1-22cf2be04fa2,FullTime,SkyBetChampionship,14,Season2020/2021,2020,429868,result,Regular,40,Nottingham,TheCityGround,"",SwanseaCity,1
t38,HuddersfieldTown,0,t97,CardiffCity,3,29cdf383-5770-3dd2-bf7b-8b3ca3580dba,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429875,result,Regular,5040,Cardiff,CardiffCityStadium,"",HuddersfieldTown,3
t9,CoventryCity,1,t24,DerbyCounty,1,ed601034-5634-3773-a9a5-f633880b9542,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429876,result,Regular,45,Derby,PrideParkStadium,"",CoventryCity,2
t113,BristolCity,2,t52,QueensParkRangers,1,2c3f958b-8d17-33eb-a820-5ad9579b8413,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429877,result,Regular,68,London,KiyanPrinceFoundationStadium,"",BristolCity,3
t107,PrestonNorthEnd,3,t91,Bournemouth,2,02b0607a-30c8-3857-9a45-0f8faa8e4520,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429874,result,Regular,2734,Bournemouth,VitalityStadium,"",PrestonNorthEnd,5
t37,Barnsley,2,t41,BirminghamCity,1,cf36fdd4-d0f5-3820-b9a4-0a644f689d9a,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429873,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Barnsley,3
t94,Brentford,2,t72,RotherhamUnited,0,f31254b8-b4c0-36f4-bdce-0dd4a303fd68,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429878,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",Brentford,2
t80,SwanseaCity,1,t25,Middlesbrough,2,5d63142c-425a-3f42-be33-a052ffd9549c,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429881,result,Regular,46,Middlesbrough,RiversideStadium,"",SwanseaCity,3
t108,Reading,1,t19,SheffieldWednesday,1,5f521981-66f9-3f8a-9290-4245c4b85970,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429883,result,Regular,41,Sheffield,Hillsborough,"",Reading,2
t57,Watford,0,t17,NottinghamForest,0,62831cf4-f6b3-3c9c-a502-74b81a94d183,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429882,result,Regular,40,Nottingham,TheCityGround,"",Watford,0
t103,Millwall,1,t5,BlackburnRovers,2,35967d54-a18b-32ca-bd1c-90a8b2f1361c,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429879,result,Regular,32,Blackburn,EwoodPark,"",Millwall,3
t110,StokeCity,1,t112,WycombeWanderers,0,40470394-04aa-3018-b12c-8a787c09c10c,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429884,result,Regular,3,Wycombe,AdamsPark,"",StokeCity,1
t45,NorwichCity,1,t102,LutonTown,3,070eca45-4703-323d-84ad-99ba8c1e835f,FullTime,SkyBetChampionship,15,Season2020/2021,2020,429880,result,Regular,100,Luton,KenilworthRoad,"",NorwichCity,4
t91,Bournemouth,4,t37,Barnsley,0,f2d45e0d-b9e6-3af9-8b4d-b9f3017a1ad7,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429885,result,Regular,53,Barnsley,Oakwell,"",Bournemouth,4
t17,NottinghamForest,0,t108,Reading,2,837e1e66-0f75-3c6b-9426-16f01c601c82,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429893,result,Regular,106,Reading,SelectCarLeasingStadium,"",NottinghamForest,2
t5,BlackburnRovers,2,t94,Brentford,2,ab2ca7af-b656-3abf-bc41-4a921bc11b7a,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429886,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",BlackburnRovers,4
t112,WycombeWanderers,2,t107,PrestonNorthEnd,2,694c7a7f-d5d1-35a7-bbaa-7b760bc7c2aa,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429892,result,Regular,105,Preston,Deepdale,"",WycombeWanderers,4
t24,DerbyCounty,1,t103,Millwall,0,5d192ed0-c850-37eb-83b7-a1eaf434da97,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429890,result,Regular,101,London,TheDen,"",DerbyCounty,1
t97,CardiffCity,1,t57,Watford,0,9afdb95d-48f5-33bd-830b-3a92384284fa,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429896,result,Regular,73,Watford,VicarageRoad,"",CardiffCity,1
t52,QueensParkRangers,0,t38,HuddersfieldTown,2,6944cd45-bc65-3b9d-bcdb-d35eb390dc48,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429889,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",QueensParkRangers,2
t41,BirminghamCity,1,t113,BristolCity,0,d021aab3-bdc1-30eb-852f-56eca7e25483,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429887,result,Regular,4,Bristol,AshtonGate,"",BirminghamCity,1
t72,RotherhamUnited,1,t9,CoventryCity,3,77a35f0c-928e-337a-8dd6-8fdf83725205,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429888,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",RotherhamUnited,4
t19,SheffieldWednesday,1,t45,NorwichCity,2,b9c97d9f-12db-3e6c-aadc-5221c0f3184c,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429891,result,Regular,61,Norwich,CarrowRoad,"",SheffieldWednesday,3
t25,Middlesbrough,0,t110,StokeCity,1,594aa704-e86f-375a-9cc2-93d7b5d2a947,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429894,result,Regular,1,Stoke,bet365Stadium,"",Middlesbrough,1
t102,LutonTown,0,t80,SwanseaCity,2,75c1013a-c6be-3066-b6de-9a657fe37821,FullTime,SkyBetChampionship,16,Season2020/2021,2020,429895,result,Regular,2867,Swansea,LibertyStadium,"",LutonTown,2
t102,LutonTown,0,t9,CoventryCity,0,c07a44a8-051a-330c-8ad5-8325df42e4d2,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429897,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",LutonTown,0
t72,RotherhamUnited,0,t57,Watford,2,0a70765d-5d81-3f3d-ad38-73e93961c053,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429902,result,Regular,73,Watford,VicarageRoad,"",RotherhamUnited,2
t91,Bournemouth,0,t80,SwanseaCity,0,0ddc52c3-622c-3d91-8576-f6b0bf295a9b,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429901,result,Regular,2867,Swansea,LibertyStadium,"",Bournemouth,0
t19,SheffieldWednesday,0,t38,HuddersfieldTown,2,2d1d84b2-a9b1-3a80-b653-0788617c75b5,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429898,result,Regular,54,Huddersfield,JohnSmith'sStadium,"",SheffieldWednesday,2
t52,QueensParkRangers,1,t103,Millwall,1,9277a773-ede6-36e0-9074-e3e646e6c817,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429899,result,Regular,101,London,TheDen,"",QueensParkRangers,2
t97,CardiffCity,2,t110,StokeCity,1,b1bd08f2-5706-314c-8618-2f5d34a341e6,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429900,result,Regular,1,Stoke,bet365Stadium,"",CardiffCity,3
t25,Middlesbrough,0,t107,PrestonNorthEnd,3,e6dcf19e-f320-3f61-9ad1-a7f2489a1094,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429907,result,Regular,105,Preston,Deepdale,"",Middlesbrough,3
t5,BlackburnRovers,0,t113,BristolCity,1,abaf567a-8926-376b-8f33-70a674d8c68e,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429905,result,Regular,4,Bristol,AshtonGate,"",BlackburnRovers,1
t112,WycombeWanderers,1,t37,Barnsley,2,3766744e-bdea-3d7b-a789-b05328d87069,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429903,result,Regular,53,Barnsley,Oakwell,"",WycombeWanderers,3
t41,BirminghamCity,2,t108,Reading,1,ca6dd1f9-938e-319c-8b22-90bd927a06a0,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429908,result,Regular,106,Reading,SelectCarLeasingStadium,"",BirminghamCity,3
t24,DerbyCounty,0,t94,Brentford,0,b0b4d3fb-553a-3324-b1c4-6b1cc8ffafc2,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429904,result,Regular,14923,Brentford,BrentfordCommunityStadium,"",DerbyCounty,0
t17,NottinghamForest,1,t45,NorwichCity,2,621eed78-dee2-37b5-998f-2119c4926735,FullTime,SkyBetChampionship,17,Season2020/2021,2020,429906,result,Regular,61,Norwich,CarrowRoad,"",NottinghamForest,3
t80,SwanseaCity,2,t97,CardiffCity,0,9f755da9-750d-33d6-9e54-3481eb4aafa6,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429912,result,Regular,5040,Cardiff,CardiffCityStadium,"",SwanseaCity,2
t38,HuddersfieldTown,0,t91,Bournemouth,5,f1ecb4e1-fa74-3f05-bf3b-5f4db14ed7b3,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429911,result,Regular,2734,Bournemouth,VitalityStadium,"",HuddersfieldTown,5
t45,NorwichCity,2,t5,BlackburnRovers,1,bbc30656-f1f7-3077-9ca7-cbb7d9423312,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429910,result,Regular,32,Blackburn,EwoodPark,"",NorwichCity,3
t110,StokeCity,0,t24,DerbyCounty,0,00de12b9-36af-3382-b36f-6a8e2ff75320,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429913,result,Regular,45,Derby,PrideParkStadium,"",StokeCity,0
t103,Millwall,0,t25,Middlesbrough,3,8352997c-a13a-3a42-9103-c74b3fe140dc,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429915,result,Regular,46,Middlesbrough,RiversideStadium,"",Millwall,3
t94,Brentford,3,t17,NottinghamForest,1,478df816-39d8-3ee7-a969-9aae52d00e64,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429916,result,Regular,40,Nottingham,TheCityGround,"",Brentford,4
t57,Watford,1,t41,BirminghamCity,0,f9083968-9a7a-3c0f-ac5d-123f2cf32140,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429909,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Watford,1
t107,PrestonNorthEnd,0,t102,LutonTown,3,82566c23-52a0-30a6-9160-eed7709040e9,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429914,result,Regular,100,Luton,KenilworthRoad,"",PrestonNorthEnd,3
t37,Barnsley,2,t19,SheffieldWednesday,1,fe29e0d8-b2d0-37ec-8054-0f09f1064354,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429919,result,Regular,41,Sheffield,Hillsborough,"",Barnsley,3
t9,CoventryCity,2,t112,WycombeWanderers,1,f03d95e5-2bc5-3d6a-8ff0-e29b80e34559,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429920,result,Regular,3,Wycombe,AdamsPark,"",CoventryCity,3
t108,Reading,1,t52,QueensParkRangers,0,69796550-8f57-3ccd-a3ad-ff41f059eb75,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429917,result,Regular,68,London,KiyanPrinceFoundationStadium,"",Reading,1
t113,BristolCity,0,t72,RotherhamUnited,2,49f7f72c-5d1b-362a-9b9b-103d10dd11d8,FullTime,SkyBetChampionship,18,Season2020/2021,2020,429918,result,Regular,8148,Rotherham,AESSEALNewYorkStadium,"",BristolCity,2
t110,StokeCity,0,t52,QueensParkRangers,0,cd36cbf6-0497-3f98-8f8a-905c6dc91401,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429925,result,Regular,68,London,KiyanPrinceFoundationStadium,"",StokeCity,0
t107,PrestonNorthEnd,1,t37,Barnsley,2,3412092b-59af-3d83-a470-38b50573f5d3,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429921,result,Regular,53,Barnsley,Oakwell,"",PrestonNorthEnd,3
t19,SheffieldWednesday,0,t17,NottinghamForest,2,aa5a41a2-ceef-3b9b-9780-fa153ed12a2f,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429924,result,Regular,40,Nottingham,TheCityGround,"",SheffieldWednesday,2
t112,WycombeWanderers,0,t91,Bournemouth,1,382c003e-4df2-3e56-bc79-c4b88bd25efe,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429922,result,Regular,2734,Bournemouth,VitalityStadium,"",WycombeWanderers,1
t103,Millwall,2,t113,BristolCity,0,67d11ff8-852a-3c04-92a3-89ba13b38144,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429923,result,Regular,4,Bristol,AshtonGate,"",Millwall,2
t94,Brentford,1,t57,Watford,1,ee62a712-1330-3d84-b007-c24e646d2629,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429926,result,Regular,73,Watford,VicarageRoad,"",Brentford,2
t80,SwanseaCity,0,t24,DerbyCounty,2,c1d01b40-fec7-303c-b7ca-420de826386e,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429930,result,Regular,45,Derby,PrideParkStadium,"",SwanseaCity,2
t41,BirminghamCity,2,t97,CardiffCity,3,004ac372-e3ff-34ae-8a12-d9a10d9d68d4,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429928,result,Regular,5040,Cardiff,CardiffCityStadium,"",BirminghamCity,5
t102,LutonTown,0,t25,Middlesbrough,1,fc7a36e0-f7d6-3cb5-a019-7fd9812c7d06,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429931,result,Regular,46,Middlesbrough,RiversideStadium,"",LutonTown,1
t72,RotherhamUnited,1,t5,BlackburnRovers,2,5f6d773c-2119-38b7-a644-ca0b8a58bb84,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429927,result,Regular,32,Blackburn,EwoodPark,"",RotherhamUnited,3
t38,HuddersfieldTown,0,t9,CoventryCity,0,a9b99fe7-3224-3bba-8382-1b3179a3bd2e,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429929,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",HuddersfieldTown,0
t45,NorwichCity,2,t108,Reading,1,20ca52ac-e9da-3afa-8a2e-cfb6dbe50297,FullTime,SkyBetChampionship,19,Season2020/2021,2020,429932,result,Regular,106,Reading,SelectCarLeasingStadium,"",NorwichCity,3
t113,BristolCity,0,t107,PrestonNorthEnd,1,f2ba2543-a6d8-377b-9327-ad836c88adf9,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429939,result,Regular,105,Preston,Deepdale,"",BristolCity,1
t97,CardiffCity,0,t45,NorwichCity,2,618eda12-1e2d-3875-86ed-8353f5fc73b1,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429938,result,Regular,61,Norwich,CarrowRoad,"",CardiffCity,2
t9,CoventryCity,0,t19,SheffieldWednesday,1,b42740ef-5b32-379d-9ad3-ed706712fa04,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429941,result,Regular,41,Sheffield,Hillsborough,"",CoventryCity,1
t52,QueensParkRangers,1,t112,WycombeWanderers,1,562b301b-6c5b-3c0c-88a4-fac3a4579374,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429944,result,Regular,3,Wycombe,AdamsPark,"",QueensParkRangers,2
t37,Barnsley,0,t80,SwanseaCity,2,a9f35968-93aa-34a1-aa9e-fa28449b130a,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429943,result,Regular,2867,Swansea,LibertyStadium,"",Barnsley,2
t17,NottinghamForest,1,t103,Millwall,1,e762ff5c-2996-3b85-9374-b44629add876,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429937,result,Regular,101,London,TheDen,"",NottinghamForest,2
t91,Bournemouth,0,t102,LutonTown,0,eeb14de4-ef3b-3c20-ac4e-e5b82625490b,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429936,result,Regular,100,Luton,KenilworthRoad,"",Bournemouth,0
t25,Middlesbrough,4,t41,BirminghamCity,1,29a17b7c-f4dc-36d3-bf8b-79336f6869f3,FullTime,SkyBetChampionship,20,Season2020/2021,2020,429933,result,Regular,57,Birmingham,St.Andrew'sTrillionTrophyStadium,"",Middlesbrough,5
